run,day,ID,status,Lat,Lon
1,27,445,L,33.845,-36.8654
1,27,636,C,33.315,-36.8601
1,27,667,L,33.236,-36.3010
1,27,715,N,33.302,-37.0091
1,27,731,N,33.785,-37.7894
1,27,914,L,34.522,-36.9541
1,27,1019,L,34.607,-37.9423
1,27,1109,C,33.209,-36.6411
1,27,1170,C,34.215,-37.5921
1,27,1278,L,33.218,-35.8645
1,27,1282,N,33.887,-37.5334
1,27,1351,C,32.894,-36.7691
1,27,1449,C,34.499,-36.8684
1,27,1805,L,33.249,-35.6663
1,27,1842,L,33.081,-35.8380
1,27,1863,L,33.106,-35.8609
1,27,1908,C,33.282,-36.9530
1,27,1914,C,33.215,-36.9742
1,27,1921,C,32.975,-36.9166
1,27,1922,C,33.407,-37.2380
1,27,1932,L,33.536,-36.9744
1,27,1934,B,33.060,-36.5090
1,27,1950,C,33.137,-37.0975
1,27,1955,B,33.148,-36.6024
1,27,1956,L,33.824,-36.8848
1,27,1961,L,33.746,-36.5895
1,27,1970,C,33.354,-36.6771
1,27,1973,C,32.955,-36.8383
1,27,1974,C,33.470,-36.6638
1,27,1980,L,33.630,-36.8394
1,27,1983,C,33.035,-36.5559
1,27,1988,N,33.067,-37.0964
1,27,1999,C,33.154,-36.6019
1,27,2010,C,34.471,-37.2613
1,27,2019,L,34.722,-36.8441
1,27,2675,L,33.896,-36.7109
1,27,2698,C,34.179,-37.5259
1,27,2728,N,33.552,-37.7507
1,27,2765,L,34.808,-36.8745
1,27,2793,C,33.330,-36.7134
1,27,2804,L,34.417,-38.0339
1,27,2809,L,33.075,-35.5320
1,27,2843,B,34.555,-37.0023
1,27,2865,L,34.051,-37.9798
1,27,2868,L,34.968,-36.9706
1,27,2958,L,34.371,-37.0502
1,27,3006,L,33.286,-36.1301
1,27,3065,C,33.004,-36.5601
1,27,3166,C,34.563,-37.4070
1,27,3242,C,32.958,-36.7745
1,27,3267,C,33.990,-37.6930
1,28,31,N,33.515,-37.5675
1,28,155,L,32.909,-35.5817
1,28,192,L,33.007,-35.9183
1,28,239,C,34.448,-37.6280
1,28,401,L,33.107,-35.6471
1,28,445,L,33.845,-36.8654
1,28,636,C,33.315,-36.8601
1,28,667,L,33.236,-36.3010
1,28,715,N,33.302,-37.0091
1,28,731,N,33.785,-37.7894
1,28,914,L,34.522,-36.9541
1,28,1019,L,34.607,-37.9423
1,28,1109,C,33.209,-36.6411
1,28,1170,C,34.215,-37.5921
1,28,1278,L,33.218,-35.8645
1,28,1282,N,33.887,-37.5334
1,28,1351,C,32.894,-36.7691
1,28,1449,C,34.499,-36.8684
1,28,1805,L,33.249,-35.6663
1,28,1810,L,33.089,-35.9537
1,28,1842,L,33.081,-35.8380
1,28,1857,L,32.929,-35.7053
1,28,1863,L,33.106,-35.8609
1,28,1908,C,33.282,-36.9530
1,28,1914,N,33.215,-36.9742
1,28,1921,N,32.975,-36.9166
1,28,1922,C,33.407,-37.2380
1,28,1932,L,33.536,-36.9744
1,28,1934,C,33.060,-36.5090
1,28,1950,N,33.137,-37.0975
1,28,1955,C,33.148,-36.6024
1,28,1956,L,33.824,-36.8848
1,28,1961,L,33.746,-36.5895
1,28,1970,C,33.354,-36.6771
1,28,1973,C,32.955,-36.8383
1,28,1974,C,33.470,-36.6638
1,28,1980,L,33.630,-36.8394
1,28,1983,C,33.035,-36.5559
1,28,1988,N,33.067,-37.0964
1,28,1999,C,33.154,-36.6019
1,28,2010,C,34.471,-37.2613
1,28,2019,L,34.722,-36.8441
1,28,2675,L,33.896,-36.7109
1,28,2698,C,34.179,-37.5259
1,28,2728,N,33.552,-37.7507
1,28,2765,L,34.808,-36.8745
1,28,2793,C,33.330,-36.7134
1,28,2804,L,34.417,-38.0339
1,28,2809,L,33.075,-35.5320
1,28,2843,B,34.555,-37.0023
1,28,2865,L,34.051,-37.9798
1,28,2868,L,34.968,-36.9706
1,28,2958,L,34.371,-37.0502
1,28,3006,L,33.286,-36.1301
1,28,3065,C,33.004,-36.5601
1,28,3166,C,34.563,-37.4070
1,28,3242,C,32.958,-36.7745
1,28,3267,N,33.990,-37.6930
1,29,31,N,33.515,-37.5675
1,29,155,L,32.909,-35.5817
1,29,192,L,33.007,-35.9183
1,29,239,C,34.448,-37.6280
1,29,401,L,33.107,-35.6471
1,29,445,L,33.845,-36.8654
1,29,560,L,34.798,-37.1992
1,29,636,N,33.315,-36.8601
1,29,667,L,33.236,-36.3010
1,29,715,N,33.302,-37.0091
1,29,731,N,33.785,-37.7894
1,29,914,L,34.522,-36.9541
1,29,1019,L,34.607,-37.9423
1,29,1109,C,33.209,-36.6411
1,29,1170,C,34.215,-37.5921
1,29,1278,L,33.218,-35.8645
1,29,1282,N,33.887,-37.5334
1,29,1351,C,32.894,-36.7691
1,29,1449,C,34.499,-36.8684
1,29,1805,L,33.249,-35.6663
1,29,1810,L,33.089,-35.9537
1,29,1842,L,33.081,-35.8380
1,29,1845,L,33.042,-35.3817
1,29,1857,L,32.929,-35.7053
1,29,1863,L,33.106,-35.8609
1,29,1866,L,32.904,-35.6279
1,29,1908,C,33.282,-36.9530
1,29,1914,N,33.215,-36.9742
1,29,1921,N,32.975,-36.9166
1,29,1922,C,33.407,-37.2380
1,29,1932,L,33.536,-36.9744
