LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue
2,55,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,217635,0,0,0,0,25300,192335,0,0,6.36254e+07,0,0,0,0,7.31511e+06,5.63103e+07,3865,13,1,19,59,0,0,1.1316e+06,4397,279,5418,15130,0,0,368,3497,13,0,1,0,19,0,59,0,0,0,0,0,107778,1.02382e+06,4397,0,279,0,5418,0,15130,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92,,84,8,0,1,92,0,0,22750,84,0,8,0,0,0,1,0,481,0,481,0,0,0,481,0,0,2298,481,0,0,0,0,0,0,0,25048,657,22750,2298,0,657,25048,0,129,1.10406e+06,95,20,14,0,129,0,0,4558,95,0,20,0,14,0,1.43627e+06,168724,5457,189,4232,668,557,163489,5457,0,5,105,4232,0,668,0,557,0,87,163489,37939,326,27424,6861,3654,0,37939,0,13,1.10406e+06,27424,0,6861,0,3654,0,0,168724,1.43627e+06,4043,0,0,0,0,0,0,0,,0,,,,0,0
2,56,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,221592,0,0,0,0,25760,195832,0,0,6.47823e+07,0,0,0,0,7.44811e+06,5.73341e+07,3864,14,0,19,60,0,0,1.13112e+06,4878,0,5002,15825,0,0,367,3497,14,0,0,0,19,0,60,0,0,0,0,0,107297,1.02382e+06,4878,0,0,0,5002,0,15825,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93,,85,8,0,1,93,0,0,22791,85,0,8,0,0,0,1,0,41,0,41,0,0,0,41,0,0,2298,41,0,0,0,0,0,0,0,25089,657,22791,2298,0,657,25089,0,122,1.12512e+06,89,20,13,0,122,0,0,4656,89,0,20,0,13,0,1.46608e+06,174561,5579,194,4321,688,570,166403,5579,0,5,98,4321,0,688,0,570,0,85,166403,29811,334,21060,5837,2914,0,29811,0,8,1.12512e+06,21060,0,5837,0,2914,0,0,174561,1.46608e+06,4128,0,0,0,0,0,0,0,,0,,,,0,0
2,57,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,225549,0,0,0,0,26220,199329,0,0,6.59391e+07,0,0,0,0,7.58111e+06,5.8358e+07,3863,15,0,18,61,0,0,1.13108e+06,4919,0,4833,15994,0,0,366,3497,15,0,0,0,18,0,61,0,0,0,0,0,107256,1.02382e+06,4919,0,0,0,4833,0,15994,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,,85,8,0,1,93,0,0,22791,85,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2298,0,0,0,0,0,0,0,0,25089,657,22791,2298,0,657,25089,0,113,1.14318e+06,82,19,12,0,113,0,0,4749,82,0,19,0,12,0,1.49092e+06,178482,5692,198,4403,707,582,169261,5692,0,4,93,4403,0,707,0,582,0,80,169261,24843,343,18064,3921,2858,0,24843,0,9,1.14318e+06,18064,0,3921,0,2858,0,0,178482,1.49092e+06,4208,0,0,0,0,0,0,0,,0,,,,0,0
2,58,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,229506,0,0,0,0,26680,202826,0,0,6.70959e+07,0,0,0,0,7.71412e+06,5.93818e+07,3863,11,4,17,62,0,0,1.13108e+06,3668,1251,4635,16192,0,0,366,3497,11,0,4,0,17,0,62,0,0,0,0,0,107256,1.02382e+06,3668,0,1251,0,4635,0,16192,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,95,,87,8,0,1,95,0,0,22888,87,0,8,0,0,0,1,0,97,0,97,0,0,0,97,0,0,2298,97,0,0,0,0,0,0,0,25186,657,22888,2298,0,657,25186,0,110,1.16304e+06,79,19,12,0,110,0,0,4835,79,0,19,0,12,0,1.51942e+06,184895,5802,201,4482,726,594,171478,5802,0,3,86,4482,0,726,0,594,0,75,171478,28494,351,19864,6413,2217,0,28494,0,8,1.16304e+06,19864,0,6413,0,2217,0,0,184895,1.51942e+06,4283,0,0,0,0,0,0,0,,0,,,,0,0
2,59,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,233463,0,0,0,0,27140,206323,0,0,6.82527e+07,0,0,0,0,7.84712e+06,6.04056e+07,3861,13,0,18,65,0,0,1.13098e+06,3765,0,5623,16455,0,0,364,3497,13,0,0,0,18,0,65,0,0,0,0,0,107159,1.02382e+06,3765,0,0,0,5623,0,16455,0,0,0,0,0,,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,97,,88,9,0,1,97,0,0,23014,88,0,9,0,0,0,1,0,278,0,126,152,0,0,278,0,0,2450,126,0,152,0,0,0,0,0,25464,657,23014,2450,0,657,25464,0,120,1.18278e+06,91,18,11,0,120,0,0,4932,91,0,18,0,11,0,1.54588e+06,189526,5922,202,4573,744,605,173566,5922,0,1,97,4573,0,744,0,605,0,85,173566,26459,362,19740,4631,2088,0,26459,0,11,1.18278e+06,19740,0,4631,0,2088,0,0,189526,1.54588e+06,4368,0,0,0,0,0,0,0,,0,,,,0,0
2,60,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,237420,0,0,0,0,27600,209820,0,0,6.94096e+07,0,0,0,0,7.98012e+06,6.14294e+07,3859,15,0,15,68,0,0,1.1307e+06,4043,0,4863,17215,0,0,362,3497,15,0,0,0,15,0,68,0,0,0,0,0,106881,1.02382e+06,4043,0,0,0,4863,0,17215,0,0,0,0,0,,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,100,,91,9,0,1,100,0,0,24710,91,0,9,0,0,0,1,0,1696,0,1696,0,0,0,1696,0,0,2450,1696,0,0,0,0,0,0,0,27160,657,24710,2450,0,657,27160,0,100,1.19979e+06,77,14,9,0,100,0,0,5013,77,0,14,0,9,0,1.56806e+06,193030,6022,202,4650,758,614,175231,6022,0,0,81,4650,0,758,0,614,0,72,175231,22180,371,17011,3504,1665,0,22180,0,9,1.19979e+06,17011,0,3504,0,1665,0,0,193030,1.56806e+06,4440,0,0,0,0,0,0,0,,0,,,,0,0
2,61,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,241377,0,0,0,0,28060,213317,0,0,7.05664e+07,0,0,0,0,8.11312e+06,6.24533e+07,3856,16,2,12,71,0,0,1.12901e+06,5364,375,3903,18175,0,0,359,3497,16,0,2,0,12,0,71,0,0,0,0,0,105185,1.02382e+06,5364,0,375,0,3903,0,18175,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101,,92,9,0,1,101,0,0,24873,92,0,9,0,0,0,1,0,163,0,163,0,0,0,163,0,0,2450,163,0,0,0,0,0,0,0,27323,657,24873,2450,0,657,27323,0,95,1.2185e+06,75,12,8,0,95,0,0,5091,75,0,12,0,8,0,1.59132e+06,196106,6117,205,4725,770,622,176712,6117,0,3,78,4725,0,770,0,622,0,70,176712,23264,376,18707,3076,1481,0,23264,0,5,1.2185e+06,18707,0,3076,0,1481,0,0,196106,1.59132e+06,4510,0,0,0,0,0,0,0,,0,,,,0,0
2,62,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,245334,0,0,0,0,28520,216814,0,0,7.17232e+07,0,0,0,0,8.24612e+06,6.34771e+07,3855,15,2,12,73,0,0,1.12885e+06,4883,644,3358,19095,0,0,358,3497,15,0,2,0,12,0,73,0,0,0,0,0,105022,1.02382e+06,4883,0,644,0,3358,0,19095,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,103,,94,9,0,1,103,0,0,25640,94,0,9,0,0,0,1,0,767,0,767,0,0,0,767,0,0,2450,767,0,0,0,0,0,0,0,28090,657,25640,2450,0,657,28090,0,90,1.23889e+06,76,7,7,0,90,0,0,5169,76,0,7,0,7,0,1.61485e+06,198582,6207,207,4801,777,629,177372,6207,0,2,78,4801,0,777,0,629,0,72,177372,23528,380,20392,2476,660,0,23528,0,4,1.23889e+06,20392,0,2476,0,660,0,0,198582,1.61485e+06,4582,0,0,0,0,0,0,0,,0,,,,0,0
2,63,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,249291,0,0,0,0,28980,220311,0,0,7.288e+07,0,0,0,0,8.37913e+06,6.45009e+07,3853,17,1,9,77,0,0,1.12808e+06,5650,513,2365,20219,0,0,356,3497,17,0,1,0,9,0,77,0,0,0,0,0,104255,1.02382e+06,5650,0,513,0,2365,0,20219,0,0,0,0,0,,6,,5,1,0,0,6,0,0,0,5,0,1,0,0,0,0,0,109,,99,10,0,1,109,0,0,26677,99,0,10,0,0,0,1,0,1310,0,1037,273,0,0,1310,0,0,2723,1037,0,273,0,0,0,0,0,29400,657,26677,2723,0,657,29400,0,85,1.26102e+06,75,8,2,0,85,0,0,5243,75,0,8,0,2,0,1.64082e+06,202228,6292,207,4876,785,631,177570,6292,0,0,74,4876,0,785,0,631,0,69,177570,25968,385,22124,3646,198,0,25968,0,5,1.26102e+06,22124,0,3646,0,198,0,0,202228,1.64082e+06,4651,0,0,0,0,0,0,0,,0,,,,0,0
2,64,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,253248,0,0,0,0,29440,223808,0,0,7.40369e+07,0,0,0,0,8.51213e+06,6.55247e+07,3847,22,1,9,78,0,0,1.12677e+06,5985,975,2599,20498,0,0,350,3497,22,0,1,0,9,0,78,0,0,0,0,0,102945,1.02382e+06,5985,0,975,0,2599,0,20498,0,0,0,0,0,,7,,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,116,,106,10,0,1,116,0,0,28794,106,0,10,0,0,0,1,0,2117,0,2117,0,0,0,2117,0,0,2723,2117,0,0,0,0,0,0,0,31517,657,28794,2723,0,657,31517,0,96,1.28477e+06,85,9,2,0,96,0,0,5324,85,0,9,0,2,0,1.66971e+06,207174,6388,207,4961,794,633,177768,6388,0,0,81,4961,0,794,0,633,0,76,177768,28898,390,23754,4946,198,0,28898,0,5,1.28477e+06,23754,0,4946,0,198,0,0,207174,1.66971e+06,4727,0,0,0,0,0,0,0,,0,,,,0,0
2,65,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,257205,0,0,0,0,29900,227305,0,0,7.51937e+07,0,0,0,0,8.64513e+06,6.65486e+07,3840,29,0,9,79,0,0,1.12465e+06,8102,0,3245,20827,0,0,343,3497,29,0,0,0,9,0,79,0,0,0,0,0,100828,1.02382e+06,8102,0,0,0,3245,0,20827,0,0,0,0,0,,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,121,,111,10,0,1,121,0,0,30252,111,0,10,0,0,0,1,0,1458,0,1458,0,0,0,1458,0,0,2723,1458,0,0,0,0,0,0,0,32975,657,30252,2723,0,657,32975,0,122,1.32166e+06,109,11,2,0,122,0,0,5431,109,0,11,0,2,0,1.70946e+06,209834,6510,207,5070,805,635,177966,6510,0,0,107,5070,0,805,0,635,0,104,177966,39747,393,36889,2660,198,0,39747,0,3,1.32166e+06,36889,0,2660,0,198,0,0,209834,1.70946e+06,4831,0,0,0,0,0,0,0,,0,,,,0,0
2,66,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,261162,0,0,0,0,30360,230802,0,0,7.63505e+07,0,0,0,0,8.77813e+06,6.75724e+07,3835,30,4,8,80,0,0,1.12319e+06,8408,1152,2738,21334,0,0,338,3497,30,0,4,0,8,0,80,0,0,0,0,0,99370,1.02382e+06,8408,0,1152,0,2738,0,21334,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,122,,112,10,0,1,122,0,0,30940,112,0,10,0,0,0,1,0,688,0,688,0,0,0,688,0,0,2723,688,0,0,0,0,0,0,0,33663,657,30940,2723,0,657,33663,0,115,1.35479e+06,99,12,4,0,115,0,0,5530,99,0,12,0,4,0,1.7452e+06,212020,6625,207,5169,817,639,178388,6625,0,0,99,5169,0,817,0,639,0,95,178388,35741,397,33133,2186,422,0,35741,0,4,1.35479e+06,33133,0,2186,0,422,0,0,212020,1.7452e+06,4926,0,0,0,0,0,0,0,,0,,,,0,0
2,67,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,265119,0,0,0,0,30820,234299,0,0,7.75073e+07,0,0,0,0,8.91113e+06,6.85962e+07,3834,30,1,12,80,0,0,1.12251e+06,9055,41,3890,21334,0,0,337,3497,30,0,1,0,12,0,80,0,0,0,0,0,98682,1.02382e+06,9055,0,41,0,3890,0,21334,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,123,,113,10,0,1,123,0,0,31110,113,0,10,0,0,0,1,0,170,0,170,0,0,0,170,0,0,2723,170,0,0,0,0,0,0,0,33833,657,31110,2723,0,657,33833,0,114,1.38773e+06,102,8,4,0,114,0,0,5627,102,0,8,0,4,0,1.77979e+06,213248,6739,207,5271,825,643,178810,6739,0,0,97,5271,0,825,0,643,0,93,178810,34587,401,32937,1228,422,0,34587,0,4,1.38773e+06,32937,0,1228,0,422,0,0,213248,1.77979e+06,5019,0,0,0,0,0,0,0,,0,,,,0,0
2,68,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,269076,0,0,0,0,31280,237796,0,0,7.86642e+07,0,0,0,0,9.04414e+06,6.962e+07,3833,30,1,12,81,0,0,1.12234e+06,8744,481,3838,21427,0,0,336,3497,30,0,1,0,12,0,81,0,0,0,0,0,98512,1.02382e+06,8744,0,481,0,3838,0,21427,0,0,0,0,0,,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,124,,113,11,0,1,124,0,0,31110,113,0,11,0,0,0,1,0,103,0,0,103,0,0,103,0,0,2826,0,0,103,0,0,0,0,0,33936,657,31110,2826,0,657,33936,0,117,1.41995e+06,102,11,4,0,117,0,0,5732,102,0,11,0,4,0,1.81582e+06,216657,6856,209,5373,836,647,179215,6856,0,2,105,5373,0,836,0,647,0,97,179215,36035,407,32221,3409,405,0,36035,0,6,1.41995e+06,32221,0,3409,0,405,0,0,216657,1.81582e+06,5116,0,0,0,0,0,0,0,,0,,,,0,0
2,69,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,273033,0,0,0,0,31740,241293,0,0,7.9821e+07,0,0,0,0,9.17714e+06,7.06439e+07,3832,31,0,13,81,0,0,1.12223e+06,8847,0,4319,21427,0,0,335,3497,31,0,0,0,13,0,81,0,0,0,0,0,98409,1.02382e+06,8847,0,0,0,4319,0,21427,0,0,0,0,0,,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,128,,117,11,0,1,128,0,0,31633,117,0,11,0,0,0,1,0,523,0,523,0,0,0,523,0,0,2826,523,0,0,0,0,0,0,0,34459,657,31633,2826,0,657,34459,0,142,1.45294e+06,130,8,4,0,142,0,0,5865,130,0,8,0,4,0,1.85001e+06,217443,6998,211,5503,844,651,179620,6998,0,2,133,5503,0,844,0,651,0,127,179620,34184,411,32993,786,405,0,34184,0,4,1.45294e+06,32993,0,786,0,405,0,0,217443,1.85001e+06,5243,0,0,0,0,0,0,0,,0,,,,0,0
