LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration
5,70,,3,5,0,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,139,,130,9,0,1,139,0,0,33792,130,0,9,0,0,0,1,0,1464,0,1464,0,0,0,1464,0,0,4332,1464,0,0,0,0,0,0,0,38124,657,33792,4332,0,657,38124,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,276990,0,0,0,0,32200,244790,0,0,8.09778e+07,0,0,0,0,9.31014e+06,7.16677e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1.47473e+06,142,15,4,0,161,0,0,5997,142,0,15,0,4,0,1.87885e+06,221367,7162,217,5645,865,652,182745,7162,0,2,149,5645,0,865,0,652,0,138,182745,45625,426,40472,3439,1714,0,45625,0,9,1.47473e+06,40472,0,3439,0,1714,0,0,221367,1.87885e+06,5354,3822,40,0,15,80,0,0,1.11951e+06,11877,0,3576,21864,0,0,325,3497,40,0,0,0,15,0,80,0,0,0,0,0,95685,1.02382e+06,11877,0,0,0,3576,0,21864,0,0,0,0,0,
5,71,,3,5,0,6,,4,2,0,0,6,0,0,0,4,0,2,0,0,0,0,0,145,,134,11,0,1,145,0,0,35123,134,0,11,0,0,0,1,0,1702,0,1331,371,0,0,1702,0,0,4703,1331,0,371,0,0,0,0,0,39826,657,35123,4703,0,657,39826,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,280947,0,0,0,0,32660,248287,0,0,8.21346e+07,0,0,0,0,9.44314e+06,7.26915e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1.52361e+06,166,23,9,0,198,0,0,6164,166,0,23,0,9,0,1.9356e+06,227064,7360,218,5811,888,661,184921,7360,0,1,167,5811,0,888,0,661,0,155,184921,56751,437,48878,5697,2176,0,56751,0,11,1.52361e+06,48878,0,5697,0,2176,0,0,227064,1.9356e+06,5509,3817,39,6,13,82,0,0,1.11804e+06,11060,2281,2855,22585,0,0,320,3497,39,0,6,0,13,0,82,0,0,0,0,0,94221,1.02382e+06,11060,0,2281,0,2855,0,22585,0,0,0,0,0,
5,72,,3,5,0,7,,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,152,,141,11,0,1,152,0,0,37276,141,0,11,0,0,0,1,0,2153,0,2153,0,0,0,2153,0,0,4703,2153,0,0,0,0,0,0,0,41979,657,37276,4703,0,657,41979,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,284904,0,0,0,0,33120,251784,0,0,8.32915e+07,0,0,0,0,9.57614e+06,7.37153e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1.56853e+06,153,13,11,0,177,0,0,6319,153,0,13,0,11,0,1.98588e+06,229994,7537,220,5964,901,672,187349,7537,0,2,155,5964,0,901,0,672,0,145,187349,50280,445,44922,2930,2428,0,50280,0,8,1.56853e+06,44922,0,2930,0,2428,0,0,229994,1.98588e+06,5654,3811,43,5,15,83,0,0,1.11634e+06,11631,3036,3157,22659,0,0,314,3497,43,0,5,0,15,0,83,0,0,0,0,0,92519,1.02382e+06,11631,0,3036,0,3157,0,22659,0,0,0,0,0,
5,73,,3,5,0,8,,8,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,160,,149,11,0,1,160,0,0,39763,149,0,11,0,0,0,1,0,2487,0,2487,0,0,0,2487,0,0,4703,2487,0,0,0,0,0,0,0,44466,657,39763,4703,0,657,44466,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,288861,0,0,0,0,33580,255281,0,0,8.44483e+07,0,0,0,0,9.70915e+06,7.47392e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1.62408e+06,182,24,13,0,219,0,0,6507,182,0,24,0,13,0,2.04858e+06,234748,7756,224,6146,925,685,189748,7756,0,4,188,6146,0,925,0,685,0,174,189748,62701,455,55548,4754,2399,0,62701,0,10,1.62408e+06,55548,0,4754,0,2399,0,0,234748,2.04858e+06,5828,3804,47,3,16,87,0,0,1.11419e+06,13544,340,5582,23170,0,0,307,3497,47,0,3,0,16,0,87,0,0,0,0,0,90366,1.02382e+06,13544,0,340,0,5582,0,23170,0,0,0,0,0,
5,74,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,162,,151,11,0,1,162,0,0,39921,151,0,11,0,0,0,1,0,158,0,158,0,0,0,158,0,0,4703,158,0,0,0,0,0,0,0,44624,657,39921,4703,0,657,44624,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,292818,0,0,0,0,34040,258778,0,0,8.56051e+07,0,0,0,0,9.84215e+06,7.5763e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1.67564e+06,182,24,14,0,220,0,0,6692,182,0,24,0,14,0,2.10824e+06,239799,7976,226,6328,949,699,192800,7976,0,2,185,6328,0,949,0,699,0,170,192800,59657,468,51554,5051,3052,0,59657,0,13,1.67564e+06,51554,0,5051,0,3052,0,0,239799,2.10824e+06,5998,3796,52,4,16,89,0,0,1.1117e+06,15251,934,5583,23355,0,0,299,3497,52,0,4,0,16,0,89,0,0,0,0,0,87879,1.02382e+06,15251,0,934,0,5583,0,23355,0,0,0,0,0,
5,75,,3,5,0,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,166,,155,11,0,1,166,0,0,40732,155,0,11,0,0,0,1,0,811,0,811,0,0,0,811,0,0,4703,811,0,0,0,0,0,0,0,45435,657,40732,4703,0,657,45435,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,296775,0,0,0,0,34500,262275,0,0,8.6762e+07,0,0,0,0,9.97515e+06,7.67868e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1.74115e+06,212,32,16,0,260,0,0,6917,212,0,32,0,16,0,2.18751e+06,249883,8236,232,6540,981,715,196471,8236,0,6,225,6540,0,981,0,715,0,202,196471,79272,485,65517,10084,3671,0,79272,0,17,1.74115e+06,65517,0,10084,0,3671,0,0,249883,2.18751e+06,6200,3794,50,5,17,91,0,0,1.11154e+06,13661,2261,5502,23857,0,0,297,3497,50,0,5,0,17,0,91,0,0,0,0,0,87721,1.02382e+06,13661,0,2261,0,5502,0,23857,0,0,0,0,0,
5,76,,3,5,0,5,,4,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,171,,159,12,0,1,171,0,0,41153,159,0,12,0,0,0,1,0,760,0,421,339,0,0,760,0,0,5042,421,0,339,0,0,0,0,0,46195,657,41153,5042,0,657,46195,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,300732,0,0,0,0,34960,265772,0,0,8.79188e+07,0,0,0,0,1.01082e+07,7.78106e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1.80298e+06,220,26,21,0,267,0,0,7142,220,0,26,0,21,0,2.26067e+06,257006,8503,239,6760,1007,736,200690,8503,0,7,225,6760,0,1007,0,736,0,207,200690,73165,496,61823,7123,4219,0,73165,0,11,1.80298e+06,61823,0,7123,0,4219,0,0,257006,2.26067e+06,6407,3790,49,5,21,92,0,0,1.11073e+06,13782,2024,6303,23983,0,0,293,3497,49,0,5,0,21,0,92,0,0,0,0,0,86910,1.02382e+06,13782,0,2024,0,6303,0,23983,0,0,0,0,0,
5,77,,3,5,0,7,,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,178,,166,12,0,1,178,0,0,42769,166,0,12,0,0,0,1,0,1616,0,1616,0,0,0,1616,0,0,5042,1616,0,0,0,0,0,0,0,47811,657,42769,5042,0,657,47811,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,304689,0,0,0,0,35420,269269,0,0,8.90756e+07,0,0,0,0,1.02412e+07,7.88344e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1.8702e+06,235,31,24,0,290,0,0,7384,235,0,31,0,24,0,2.34046e+06,264375,8793,245,6995,1038,760,205882,8793,0,6,242,6995,0,1038,0,760,0,225,205882,79789,507,67228,7369,5192,0,79789,0,11,1.8702e+06,67228,0,7369,0,5192,0,0,264375,2.34046e+06,6632,3785,49,5,24,94,0,0,1.10997e+06,14151,429,6984,25288,0,0,288,3497,49,0,5,0,24,0,94,0,0,0,0,0,86150,1.02382e+06,14151,0,429,0,6984,0,25288,0,0,0,0,0,
5,78,,3,5,0,8,,7,1,0,0,8,0,0,0,7,0,1,0,0,0,0,0,186,,173,13,0,1,186,0,0,44808,173,0,13,0,0,0,1,0,2312,0,2039,273,0,0,2312,0,0,5315,2039,0,273,0,0,0,0,0,50123,657,44808,5315,0,657,50123,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,308646,0,0,0,0,35880,272766,0,0,9.02324e+07,0,0,0,0,1.03742e+07,7.98583e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,1.93805e+06,239,23,24,0,286,0,0,7636,239,0,23,0,24,0,2.41939e+06,270269,9079,250,7234,1061,784,211074,9079,0,5,252,7234,0,1061,0,784,0,232,211074,78931,522,67845,5894,5192,0,78931,0,15,1.93805e+06,67845,0,5894,0,5192,0,0,270269,2.41939e+06,6864,3778,49,4,32,94,0,0,1.10836e+06,12518,1734,8928,25288,0,0,281,3497,49,0,4,0,32,0,94,0,0,0,0,0,84534,1.02382e+06,12518,0,1734,0,8928,0,25288,0,0,0,0,0,
5,79,,3,5,0,7,,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,193,,180,13,0,1,193,0,0,46964,180,0,13,0,0,0,1,0,2156,0,2156,0,0,0,2156,0,0,5315,2156,0,0,0,0,0,0,0,52279,657,46964,5315,0,657,52279,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,312603,0,0,0,0,36340,276263,0,0,9.13893e+07,0,0,0,0,1.05072e+07,8.08821e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2.00865e+06,241,39,24,0,304,0,0,7885,241,0,39,0,24,0,2.50933e+06,284417,9383,253,7475,1100,808,216266,9383,0,3,249,7475,0,1100,0,808,0,224,216266,89941,544,70601,14148,5192,0,89941,0,22,2.00865e+06,70601,0,14148,0,5192,0,0,284417,2.50933e+06,7088,3770,57,0,33,97,0,0,1.10605e+06,14830,0,9384,26566,0,0,273,3497,57,0,0,0,33,0,97,0,0,0,0,0,82222,1.02382e+06,14830,0,0,0,9384,0,26566,0,0,0,0,0,
5,80,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,195,,182,13,0,1,195,0,0,47476,182,0,13,0,0,0,1,0,512,0,512,0,0,0,512,0,0,5315,512,0,0,0,0,0,0,0,52791,657,47476,5315,0,657,52791,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,316560,0,0,0,0,36800,279760,0,0,9.25461e+07,0,0,0,0,1.06402e+07,8.19059e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,2.075e+06,241,31,23,0,295,0,0,8136,241,0,31,0,23,0,2.58732e+06,290978,9678,262,7716,1131,831,221340,9678,0,9,251,7716,0,1131,0,831,0,231,221340,77982,555,66347,6561,5074,0,77982,0,11,2.075e+06,66347,0,6561,0,5074,0,0,290978,2.58732e+06,7319,3763,61,3,31,99,0,0,1.10389e+06,16069,917,8863,27087,0,0,266,3497,61,0,3,0,31,0,99,0,0,0,0,0,80066,1.02382e+06,16069,0,917,0,8863,0,27087,0,0,0,0,0,
5,81,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,197,,184,13,0,1,197,0,0,47994,184,0,13,0,0,0,1,0,518,0,518,0,0,0,518,0,0,5315,518,0,0,0,0,0,0,0,53309,657,47994,5315,0,657,53309,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,320517,0,0,0,0,37260,283257,0,0,9.37029e+07,0,0,0,0,1.07732e+07,8.29297e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,2.1466e+06,249,33,19,0,301,0,0,8392,249,0,33,0,19,0,2.672e+06,299499,9979,266,7965,1164,850,225901,9979,0,4,256,7965,0,1164,0,850,0,233,225901,84685,574,71603,8521,4561,0,84685,0,19,2.1466e+06,71603,0,8521,0,4561,0,0,299499,2.672e+06,7552,3761,60,3,30,103,0,0,1.10338e+06,15550,1031,9260,27607,0,0,264,3497,60,0,3,0,30,0,103,0,0,0,0,0,79554,1.02382e+06,15550,0,1031,0,9260,0,27607,0,0,0,0,0,
5,82,,3,5,0,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,200,,187,13,0,1,200,0,0,49384,187,0,13,0,0,0,1,0,1390,0,1390,0,0,0,1390,0,0,5315,1390,0,0,0,0,0,0,0,54699,657,49384,5315,0,657,54699,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,324474,0,0,0,0,37720,286754,0,0,9.48597e+07,0,0,0,0,1.09062e+07,8.39536e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2.22093e+06,238,30,20,0,288,0,0,8630,238,0,30,0,20,0,2.76201e+06,310688,10267,268,8203,1194,870,230391,10267,0,2,238,8203,0,1194,0,870,0,226,230391,90008,584,74329,11189,4490,0,90008,0,10,2.22093e+06,74329,0,11189,0,4490,0,0,310688,2.76201e+06,7778,3759,59,3,31,105,0,0,1.10286e+06,15479,711,8742,29034,0,0,262,3497,59,0,3,0,31,0,105,0,0,0,0,0,79036,1.02382e+06,15479,0,711,0,8742,0,29034,0,0,0,0,0,
5,83,,3,5,0,5,,4,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,205,,191,14,0,1,205,0,0,50847,191,0,14,0,0,0,1,0,1505,0,1463,42,0,0,1505,0,0,5357,1463,0,42,0,0,0,0,0,56204,657,50847,5357,0,657,56204,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,328431,0,0,0,0,38180,290251,0,0,9.60166e+07,0,0,0,0,1.10392e+07,8.49774e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,2.29134e+06,239,43,20,0,302,0,0,8880,239,0,43,0,20,0,2.84818e+06,321961,10569,272,8442,1237,890,234881,10569,0,4,250,8442,0,1237,0,890,0,220,234881,86172,610,70409,11273,4490,0,86172,0,26,2.29134e+06,70409,0,11273,0,4490,0,0,321961,2.84818e+06,7998,3756,54,6,35,106,0,0,1.10147e+06,14327,1401,10355,29273,0,0,259,3497,54,0,6,0,35,0,106,0,0,0,0,0,77646,1.02382e+06,14327,0,1401,0,10355,0,29273,0,0,0,0,0,
5,84,,3,5,0,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,210,,196,14,0,1,210,0,0,51815,196,0,14,0,0,0,1,0,968,0,968,0,0,0,968,0,0,5357,968,0,0,0,0,0,0,0,57172,657,51815,5357,0,657,57172,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,332388,0,0,0,0,38640,293748,0,0,9.71734e+07,0,0,0,0,1.11722e+07,8.60012e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,2.36837e+06,269,43,19,0,331,0,0,9167,269,0,43,0,19,0,2.94544e+06,337499,10900,276,8711,1280,909,239568,10900,0,4,287,8711,0,1280,0,909,0,258,239568,97256,635,77031,15538,4687,0,97256,0,25,2.36837e+06,77031,0,15538,0,4687,0,0,337499,2.94544e+06,8256,3751,55,5,36,110,0,0,1.09996e+06,14675,1399,10583,30204,0,0,254,3497,55,0,5,0,36,0,110,0,0,0,0,0,76141,1.02382e+06,14675,0,1399,0,10583,0,30204,0,0,0,0,0,
